Date,LTP,Open,High,Low,Quantity,Score
6/05/2017,601.780029,589.5,604.5,587.919983,5632100,-0.20055
6/06/2017,699.619995,680,703,678,12858100,0.21695
6/07/2017,692.840027,688.97998,697.799988,681.77002,5121800,0.0826625
6/08/2017,695.349976,684.880005,705.599976,684.150024,3780200,-0.10334
6/09/2017,695.099976,694.02002,713.330017,691.619995,4155000,-0.220883333
6/10/2017,674.72998,691.849976,696.070007,671.590027,3811600,0
6/11/2017,654.77002,676.77002,677.789978,653.179993,4131100,-0.296
6/12/2017,658.27002,651.570007,667.070007,651.549988,2919100,0.09455
6/13/2017,659.659973,661.76001,664.099976,653.409973,1718200,-0.13888
6/14/2017,661.429993,662.26001,663.330017,652.840027,1837800,-0.178933333
6/15/2017,664.559998,657.440002,668.049988,651.690002,1980300,-0.23228
6/16/2017,657.5,664.700012,665,657.200012,1746100,-0.166111111
6/17/2017,664.719971,657.659973,666.669983,657.659973,1567400,-0.35315
6/18/2017,661.280029,664.340027,668,660.51001,1309400,0.2568
6/19/2017,673.289978,665.75,679.909973,665.580017,1822400,-0.041933333
6/20/2017,670.150024,673.98999,674.75,660.72998,2033000,-0.034233333
6/21/2017,664.390015,667.780029,668.799988,658.869995,1377200,-0.02495
6/22/2017,663.140015,667.090027,671.619995,660.22998,1722900,-0.101238462
6/23/2017,690.299988,699.580017,704,684.320007,5494000,0.153033333
6/24/2017,691.469971,694.48999,696,680.51001,2924900,0.387966667
6/25/2017,686.51001,689.200012,694.030029,682.179993,1817700,-0.2104
6/26/2017,689.369995,684.039978,692.26001,682.900024,1379900,-0.20918
6/27/2017,694.109985,688.039978,694.73999,683.059998,1234000,-0.189475
6/28/2017,688.72998,691.070007,695.76001,685.320007,1385500,-0.219871429
6/29/2017,694.039978,690.109985,700.200012,686.799988,2509700,-0.304375
6/30/2017,679.47998,689.099976,696.159973,675.280029,2889900,-0.05354
7/01/2017,644.030029,671.039978,672.890015,643.099976,4594000,-0.189475
7/03/2017,618.109985,600.599976,627.679993,593.090027,6489400,0.21425
7/04/2017,612.469971,646.469971,647,611.669983,3571500,0
7/05/2017,659.73999,643.099976,662.47998,630.369995,4387000,-0.3528
7/06/2017,667.960022,671.98999,673.97998,651.099976,2948700,0.02416
7/07/2017,659.690002,665.76001,667,653.75,1941800,-0.305885714
7/09/2017,647.820007,654.340027,664.409973,646.349976,1946800,0.069366667
7/10/2017,629.559998,633.809998,644.440002,625.059998,2572900,0.055966667
7/11/2017,644.909973,638,645.059998,630.640015,1881500,-0.1732
7/12/2017,637.049988,647.929993,651.25,633.809998,1728600,0.232475
7/13/2017,628.960022,629.700012,634.5,626.5,2023900,0.049641667
7/14/2017,643.880005,641,645.039978,632.900024,1954600,-0.014858333
7/15/2017,643.409973,651.880005,657.359985,640.900024,2048900,0
7/16/2017,651.080017,643.900024,654.900024,641.700012,1392500,0.1779
7/17/2017,655.299988,650.210022,655.309998,647.409973,1744600,-0.324925
7/18/2017,652.469971,655.630005,655.919983,649.5,1497100,-0.061873333
7/19/2017,665.070007,656.710022,668.849976,653.340027,1777300,0.076091667
7/20/2017,665.52002,665.549988,668.070007,662.200012,1312600,-0.332857143
7/21/2017,671.669983,667.48999,681.98999,665,2387600,-0.2986375
7/22/2017,660.919983,665.059998,669.840027,660.030029,3627200,-0.0215
7/23/2017,666.97998,665.51001,669,658,1954700,-0.561966667
7/24/2017,653.200012,657.469971,658.820007,645.030029,2718100,0.131488889
7/25/2017,653.289978,652.900024,660.280029,650.72998,1458000,-0.183370588
7/26/2017,654.909973,648.969971,656.77002,642.169983,1934600,0.0207
7/27/2017,640.150024,658.580017,658.580017,639.659973,2424000,-0.04236
7/28/2017,624.25,639.049988,642.849976,617.840027,2382300,-0.112028571
7/29/2017,622.609985,625.5,634.679993,618.030029,2106500,-0.60605
7/30/2017,638.369995,631.830017,639.309998,629.150024,2647700,-0.190633333
7/31/2017,642,637.940002,643.840027,631.119995,2125300,-0.19269
8/01/2017,656.98999,638.01001,657,633.5,2439400,-0.095781818
8/02/2017,671.679993,661.599976,673.030029,655.869995,1898000,0.1056
8/03/2017,671.640015,669.349976,678.799988,663.080017,2138700,-0.166757143
8/04/2017,670,677.400024,678.73999,658.109985,2217700,-0.08788
8/05/2017,667,669.450012,671.890015,654.48999,1965400,0
8/06/2017,671.23999,667.48999,674.090027,662.359985,1606200,0
8/07/2017,676.429993,669.190002,677.97998,667.23999,1334200,-0.147557143
8/08/2017,683.169983,674.26001,688.460022,673.109985,2122300,0.0528
8/09/2017,680.409973,683.72998,690.039978,678.900024,1564600,-0.4625
8/10/2017,693.02002,685.25,694.159973,684.390015,2357800,-0.097536364
8/11/2017,695.320007,695.400024,696.219971,689.099976,1815800,-0.05195
8/12/2017,699.950012,694,700.23999,692.210022,1508600,-0.3748
8/13/2017,680,697.890015,698,673.679993,2621700,0.4767
8/14/2017,671.799988,683.210022,684.900024,670.700012,1597600,0
8/15/2017,681.140015,675.440002,688.049988,671.700012,4431600,-0.0734
8/16/2017,719.330017,750.059998,752.5,717.940002,6336300,-0.091066667
8/17/2017,731.119995,720.02002,734.950012,720.02002,2438800,0
8/18/2017,732.820007,726.570007,735.960022,724.140015,1938900,-0.075433333
8/20/2017,736.919983,733,737.369995,727.27002,1980200,0
8/21/2017,744.849976,736.630005,746.789978,735.159973,1826000,-0.423475
8/22/2017,737.390015,745.559998,746.309998,736.530029,1999200,-0.159
8/23/2017,747.73999,734.530029,748.179993,731.450012,1995700,-0.0442
8/24/2017,748.820007,745.429993,751.700012,741.159973,1815300,-0.104442857
8/25/2017,755.309998,749.900024,759.900024,749.200012,2092000,-0.166714286
8/26/2017,760.669983,758.809998,766.349976,757.469971,2274300,-0.3889
8/27/2017,761.599976,759.390015,763.02002,755.030029,1677200,-0.2023
8/28/2017,754.77002,758.52002,763.299988,749.109985,1776900,0.18615
8/29/2017,758.26001,753.47998,760.599976,748.409973,1489900,0.19834
8/30/2017,765.25,762.380005,769.080017,759.75,2093300,-0.113333333
8/31/2017,756.530029,760.179993,765.799988,755.859985,1772600,-0.15364
9/01/2017,740.070007,754.039978,755.330017,739.469971,2409400,-0.1801125
9/03/2017,750.419983,740.210022,751.710022,734.330017,2535200,-0.3062
9/04/2017,745.97998,752.469971,754.950012,744.049988,1943200,-0.26415
9/05/2017,760.01001,749.570007,761.099976,747.390015,1813300,-0.007957143
9/06/2017,759.940002,759.780029,763.22998,757.22998,1403900,-0.112055556
9/07/2017,777,769.299988,779.320007,764.099976,2773900,-0.41824
9/08/2017,776.700012,777.469971,782.900024,773.51001,1732400,0
9/09/2017,769.630005,772.960022,775.98999,758.109985,2394000,0.4404
9/10/2017,769.26001,771.690002,773,766.530029,1180600,0.2294
9/11/2017,771.969971,769.159973,774,767,721700,-0.058066667
9/12/2017,762.849976,771.869995,775.030029,761.119995,1679300,-0.18642
9/13/2017,783.789978,766.940002,785,765.950012,2019900,-0.308983333
9/14/2017,777.849976,785.25,793.049988,776.429993,2343800,-0.153928571
9/15/2017,768.200012,780.559998,784.47998,762.450012,2097500,0.20195
9/16/2017,779.210022,769.710022,782.419983,765.51001,2490000,-0.3818
9/18/2017,772.98999,780.059998,781,766.719971,1831300,-0.117885714
9/19/2017,775.140015,764.5,778.650024,762.52002,1554100,0.1792
9/20/2017,762.549988,771.099976,776.090027,752.01001,2327500,-0.1856125
9/21/2017,760.039978,763.590027,766.070007,755,1622900,0.05992
9/22/2017,750.419983,749,757.440002,748.650024,2159200,-0.0662
9/23/2017,762.539978,751.26001,764.150024,736.26001,2693200,0
9/24/2017,760.090027,767.789978,774.75,758,2469300,-0.096133333
9/25/2017,776.590027,766.570007,781.5,757.049988,2656000,-0.32
9/26/2017,769.830017,781.159973,781.590027,769.299988,1825500,0.06457
9/27/2017,756.849976,767.22998,774.140015,756.590027,3389700,-0.089433333
9/28/2017,760.799988,763.049988,766.349976,754.150024,1742400,0.1302875
9/29/2017,767.130005,764.27002,770.340027,761.200012,1816900,-0.01724
9/30/2017,768.51001,770.690002,771.900024,757.650024,1529700,-0.2294
10/01/2017,765.840027,768.52002,769.200012,764.390015,520600,0.0381
10/02/2017,782.23999,770,782.820007,767.72998,1557800,-0.260166667
10/03/2017,793.960022,786.98999,798.690002,786.200012,1921500,-0.0683
10/04/2017,790.299988,793.960022,796.460022,787.200012,1428300,0.13765
10/05/2017,778.01001,787.820007,788.330017,777.320007,1637600,0.017614286
10/06/2017,759.440002,762.200012,762.200012,747.539978,3369100,-0.09565
10/07/2017,761.530029,764.099976,769.200012,755.650024,2260800,-0.0719
10/08/2017,759.330017,750.369995,765.72998,748,2410300,0.116266667
10/09/2017,741,746.48999,755.309998,735.280029,3156600,-0.048083333
10/10/2017,730.909973,747.799988,750.119995,728.919983,2375300,0.02215
10/11/2017,733.070007,731.950012,735.080017,719.559998,2544800,-0.2508125
10/12/2017,745.340027,740.75,748.340027,736.429993,2340800,-0.135725
10/13/2017,719.570007,749.340027,753,716.780029,2586400,0.064617647
10/14/2017,731.390015,724.440002,739.890015,705,2777900,0.296
10/15/2017,710.48999,709.98999,724.159973,701.51001,3833800,0
10/16/2017,719.080017,720.150024,725.349976,709.849976,2436200,-0.23646
10/17/2017,718.559998,705.900024,726.950012,687.780029,4122000,-0.063742857
10/18/2017,726.669983,720.169983,737.669983,711.109985,2596900,-0.1769
10/19/2017,745.460022,742,748.559998,740.5,2357300,-0.1207
10/20/2017,733.619995,743.840027,752.460022,732.5,2267000,-0.0153
10/21/2017,733.789978,735.210022,739.460022,726.969971,1547000,0.042666667
10/22/2017,717.580017,735.890015,735.890015,713.450012,2121400,0.0429
10/23/2017,748.299988,738.190002,751.159973,730.599976,3105200,0.0363
10/24/2017,761.349976,748.960022,765.109985,744.200012,3790400,-0.044257143
10/25/2017,770.77002,771.26001,777.590027,761.380005,5576100,0.036245455
10/26/2017,780.909973,800.5,810.349976,780.599976,6792300,-0.100571429
10/27/2017,749.380005,786.280029,791.429993,736.26001,6555700,-0.110557143
10/28/2017,730.030029,744.590027,745.23999,722.599976,5246100,0.05135
10/29/2017,703.76001,725.5,726.719971,700.140015,5477800,0.3818
10/30/2017,704.159973,687.679993,704.52002,682.01001,4470500,0.103666667
10/31/2017,701.02002,692.950012,720.960022,688.5,4215000,0.0583
11/01/2017,706.849976,711.789978,723.219971,705.390015,3015700,0.1597
11/02/2017,706.359985,696.340027,712.320007,691.190002,3250200,0.075845455
11/03/2017,706.890015,712.210022,716,701.580017,2326900,-0.0140875
11/04/2017,717.640015,718.650024,722.880005,710.179993,2172200,-0.1909
11/05/2017,731.969971,727,733.76001,716.609985,2457700,0.072
11/06/2017,717.51001,733.960022,736,715.549988,2363800,0.227675
11/07/2017,722.109985,715.900024,724.030029,713.119995,1745900,0.152933333
11/08/2017,729.049988,729.51001,734.849976,723.450012,1875800,-0.099371429
11/09/2017,717.289978,726.099976,730.900024,715.669983,2066600,0.350433333
11/10/2017,720.900024,710.609985,721.219971,702.02002,1854600,0.0871
11/11/2017,729.119995,722.929993,729.51001,713.22998,1807300,0
11/12/2017,724.859985,733.599976,736.159973,721.940002,2123700,0.4588
11/13/2017,717.219971,721,730.599976,716.840027,2253400,0.002288889
11/14/2017,742.169983,721.299988,742.330017,718.640015,3005600,-0.0706125
11/15/2017,739.47998,742.869995,743.119995,733.25,1814600,0.140842857
11/16/2017,731.590027,739.47998,741,729.630005,2026700,0.307575
11/17/2017,730.219971,734.799988,735,725.619995,2425800,-0.1101
11/18/2017,712.799988,725.150024,727.210022,705.140015,3084500,0
11/19/2017,713.530029,708.390015,722.25,704,2626500,0.011666667
11/20/2017,725.409973,715.169983,726.23999,712.659973,1977200,0.42115
11/21/2017,732.169983,727.789978,736.539978,723.289978,2230800,-0.129058333
11/22/2017,744.869995,739.950012,744.900024,736.700012,1769000,0.52525
11/23/2017,750.23999,744.969971,754.26001,743.659973,1641200,0
11/24/2017,750.570007,746.02002,753.01001,742.840027,1491600,-0.07625
11/25/2017,757.359985,749.049988,759,746.5,1465300,-0.5106
11/27/2017,758.47998,757.650024,765.340027,757.359985,2228200,-0.13162
11/28/2017,755.409973,761.630005,762.140015,751.820007,2811100,-0.003633333
11/29/2017,762.159973,753.909973,763.340027,751.27002,1438700,0.1591
11/30/2017,760.049988,758.440002,765,757.880005,1104800,-0.3182
12/01/2017,757.559998,763.349976,765.390015,756.030029,1233900,0.075133333
12/02/2017,754.840027,751.200012,757.559998,750.5,1555800,0.1624
12/03/2017,753.280029,756.169983,758.299988,752.039978,1083800,0.148
12/04/2017,765.890015,753.679993,767.179993,748.289978,2003100,0.029333333
12/05/2017,768.340027,768.210022,777.309998,767.580017,2019800,-0.041466667
12/06/2017,762.900024,768.340027,769.080017,758.25,1627700,0.005055556
12/07/2017,769.669983,757.159973,770.039978,755.200012,1583700,0.0256
12/08/2017,765.119995,769.51001,772.440002,761.789978,1346200,0.0533
12/09/2017,758.570007,758.130005,762.869995,755.599976,1223900,0
12/10/2017,768.070007,757.840027,768.419983,756.299988,1265600,0
12/11/2017,760.119995,765.320007,769.359985,757.5,1274900,0.19314
12/12/2017,759.469971,765.869995,767.130005,755.77002,1171700,-0.169842857
12/13/2017,757.539978,765.450012,767.219971,757.340027,1588700,-0.16915
12/14/2017,764.320007,758.429993,764.919983,751.570007,1369400,0.011966667
12/15/2017,771.909973,770.309998,775.75,764.590027,1771300,0.2235
12/16/2017,775.390015,775.359985,779.609985,773.219971,1349600,0.185325
12/17/2017,780,775.5,780.929993,774.929993,1585600,0.042666667
12/18/2017,787.679993,780.190002,788.549988,777.609985,1677000,0
12/19/2017,776.25,790.5,790.950012,770.27002,2197600,0.0277
12/20/2017,774.919983,779.159973,779.659973,771.27002,1713100,0.5574
12/21/2017,780,777.309998,781.679993,771.549988,3881400,-0.187716667
12/22/2017,737.77002,743.909973,753.919983,730.369995,7039900,0.10765
12/23/2017,742.210022,735.349976,744.880005,735.099976,2472100,0
12/27/2017,725.369995,744.419983,745.590027,720.320007,2793200,0.393875
12/29/2017,721.460022,725.320007,727.150024,709.080017,3313100,0.1779
1/02/2018,705.059998,723.289978,729.26001,703.200012,3129500,-0.1998
1/03/2018,707.880005,704.119995,712.109985,703.780029,2913900,0.008366667
1/04/2018,714.409973,711.919983,715.409973,706.359985,1673800,-0.175071429
1/05/2018,708.440002,712.5,713.369995,707.330017,1931000,-0.02016
1/08/2018,711.369995,706.77002,715.049988,704.049988,1708600,-0.36755
1/09/2018,714.710022,715,717.549988,709.450012,1483400,-0.164
1/10/2018,725.179993,712.200012,725.98999,711.950012,1997600,-0.05076
1/11/2018,729.130005,726.700012,734.289978,723.5,1903700,-0.09316
1/12/2018,739.380005,734.960022,740,731.609985,1631700,-0.040516667
1/13/2018,730.549988,740.52002,740.799988,727.900024,1491700,-0.3612
1/14/2018,728.070007,732,735.369995,724.27002,1354700,0.31095
1/15/2018,724.830017,726.619995,731.289978,723.51001,1262200,0.4061
1/16/2018,730.299988,724.320007,732.679993,720,1126900,-0.0225
1/17/2018,720.190002,731.059998,735.849976,718,1670200,0.2552
1/18/2018,721.780029,718.5,725.570007,715.02002,1626800,-0.022066667
1/19/2018,715.309998,718.299988,720.5,710.309998,1529900,-0.049433333
1/20/2018,721.710022,716.460022,727.700012,715.01001,1739900,-0.076225
1/21/2018,717.25,719.97998,723.5,716.940002,1240800,-0.24695
1/22/2018,733.030029,719.849976,734.200012,719.650024,1894200,-0.75145
1/23/2018,738.099976,735,739.890015,732.599976,1610800,0.0903
1/24/2018,736.929993,736,741.099976,733,1360100,0.049916667
1/25/2018,747.599976,737.51001,747.909973,737.01001,1740100,-0.11905
1/26/2018,748.849976,748.76001,753.47998,745.570007,2124200,-0.215933333
1/27/2018,748.460022,748.469971,751.369995,744.340027,1039400,-0.128
1/28/2018,744.27002,746.099976,747.299988,737,1695800,0
1/29/2018,735.859985,741.48999,741.48999,733.909973,1230400,-0.0049
1/30/2018,730.059998,738.5,738.5,728.289978,1499600,-0.6249
1/31/2018,731.090027,733.27002,736.710022,730.799988,1215700,-0.11185
2/01/2018,742.929993,739.5,743.809998,735.77002,1615700,0.13536
2/02/2018,742.52002,737.070007,743.929993,736.5,959000,-0.181833333
2/03/2018,733.190002,735.950012,739.640015,730.51001,1452500,-0.07655
2/04/2018,731.880005,729.820007,739,729.820007,1167700,-0.204133333
2/05/2018,733.25,729.309998,736,726.5,1329200,-0.16795
2/06/2018,732.190002,734.919983,737.150024,731.309998,1161700,0.25
2/07/2018,724.25,727.960022,730.390015,715.539978,2250100,-0.1589
2/08/2018,704.25,721.390015,721.390015,701.119995,4113100,0.296
2/09/2018,706.130005,710.309998,715.869995,705.409973,2282700,-0.208766667
2/11/2018,708.880005,710.049988,715.380005,704.659973,1515900,0
2/12/2018,710.469971,714.049988,714.210022,705.880005,1452900,-0.15328
2/13/2018,714.869995,710.549988,714.880005,700.25,2125000,0.105042857
2/14/2018,685.200012,690.169983,705,684.909973,4771800,0.00608
2/15/2018,681.140015,682.48999,683.330017,672.659973,2907300,-0.0456
2/16/2018,691.26001,691.369995,692.73999,684.849976,1912300,-0.07655
2/17/2018,695.190002,694.26001,699.5,692.679993,2156200,0.2263
2/18/2018,703.530029,697.650024,703.77002,694.900024,2112500,0.137733333
2/20/2018,710.25,705.099976,712.530029,703.72998,1549200,0.443733333
2/21/2018,704.890015,705.01001,708.119995,699.130005,1422000,0.1589
2/22/2018,708.969971,699.840027,713,699,1445100,-0.115866667
2/23/2018,707.26001,710.109985,710.169983,700.669983,1058700,-0.091275
2/25/2018,717.780029,710.559998,717.900024,708.109985,1497300,0.3182
2/26/2018,727.200012,719.419983,728.929993,718.869995,1441100,-0.058233333
2/27/2018,732.51001,731.919983,735.599976,727.5,1323400,0.104485714
2/28/2018,729.47998,735.52002,735.52002,729.02002,1021800,0
3/01/2018,735.799988,733.940002,736.140015,730.590027,1070400,0.145433333
3/02/2018,735.630005,741,741,734.640015,1617100,0.045366667
3/04/2018,753.200012,737.909973,755.140015,736.51001,1934900,0.2732
3/05/2018,753.409973,749.869995,756.590027,748.48999,1521800,0.5106
3/06/2018,757.080017,754.049988,760.640015,754.049988,1125100,-0.338133333
3/07/2018,754.409973,757,758.150024,751.52002,953100,-0.046725
3/08/2018,759.280029,757.320007,759.450012,752.659973,1046000,0.014666667
3/09/2018,757.52002,757.679993,759.820007,754.070007,1073300,0.351133333
3/11/2018,757.650024,757.52002,759.26001,752.75,1189600,0
3/12/2018,761.969971,758.969971,764.450012,755.929993,1608600,0.21915
3/13/2018,765.840027,768.840027,768.969971,759.090027,3673200,-0.113333333
3/14/2018,791.340027,797.710022,803.940002,790,5090500,-0.034233333
3/15/2018,800.940002,786.669983,807.48999,785.039978,3029700,-0.148
3/16/2018,800.119995,797.330017,802.320007,794.530029,1996400,-0.5994
3/17/2018,798.919983,796.469971,799.539978,793.02002,1460300,-0.13105
3/18/2018,797.25,798.23999,800.200012,793.919983,1076000,0
3/19/2018,806.929993,800.109985,807.219971,797.809998,1807300,0.004225
3/20/2018,805.22998,806,807.599976,801.690002,1221300,-0.107422222
3/21/2018,807.47998,804.48999,813.330017,804.059998,1607700,-0.4767
3/22/2018,808.48999,807.049988,810.880005,806.48999,918500,0.2023
3/23/2018,808.200012,810.469971,813.880005,806,1282300,0.4939
3/24/2018,807.049988,805.090027,807.190002,803.640015,897300,0.008266667
3/25/2018,805.960022,807.210022,811.359985,804.030029,929800,-0.3182
3/26/2018,801.190002,803.5,804.26001,797,1057900,-0.103433333
3/27/2018,805.419983,800,805.630005,796.299988,1066100,-0.1998
3/28/2018,802.75,805.359985,808,801.630005,864600,-0.112475
3/29/2018,799.650024,799.789978,801.22998,796.880005,1120800,0.2294
3/30/2018,796.950012,798.51001,799.299988,794.330017,852800,-0.3818
4/02/2018,796.590027,800.47998,801,795.98999,917500,-0.04744
4/03/2018,793.599976,796.859985,798.460022,790.76001,1283600,-0.16436
4/04/2018,791.299988,792,794.719971,787.22998,1202700,-0.1728
4/05/2018,793.219971,792.48999,799.400024,789.409973,1248900,-0.37895
4/06/2018,795.820007,793.049988,798.52002,790.320007,773700,-0.0736
4/09/2018,791.919983,792.880005,798,789.469971,1167400,0.285085714
4/10/2018,789.849976,789.599976,791.570007,787.200012,1071400,-0.08952
4/11/2018,791.400024,791.97998,792.890015,786.330017,1303500,-0.1951
4/12/2018,796.869995,795.27002,797.099976,793.26001,1349900,-0.16514
4/13/2018,808.02002,798.390015,810.890015,795.429993,1989500,-0.06145
4/14/2018,807.98999,807.929993,810.599976,803.719971,1145300,-0.07972
4/15/2018,802.840027,805.219971,808.419983,801.01001,1177700,0
4/16/2018,788.47998,798.77002,801.75,788.049988,1887600,-0.0904
4/17/2018,798.820007,784.52002,800.169983,783.5,1863700,0.0216
4/18/2018,788.719971,794.01001,795.789978,784.330017,1809000,0.372575
4/19/2018,790.460022,787.530029,796.330017,787.530029,1292100,0.144383333
4/20/2018,801.22998,790.01001,803.650024,788.659973,1557200,-0.064366667
4/21/2018,797.969971,799.02002,799.02002,793.619995,2130600,-0.4767
4/22/2018,795.390015,801.109985,803.98999,793.559998,1149500,0.036533333
4/23/2018,799.780029,800,802.75,798.26001,1049200,0.0772
4/24/2018,805.030029,801.26001,805.909973,796.030029,1348500,-0.1909
4/25/2018,815.950012,810,819.059998,807.710022,1759300,0.2049
4/26/2018,814.960022,815.140015,817,812.72998,1411700,-0.6195
4/27/2018,802.650024,809.820007,810.080017,800.450012,1472700,-0.33525
4/29/2018,810.72998,801.830017,813.48999,801.830017,1367300,-0.06005
4/30/2018,810.059998,804.080017,810.25,802.780029,1470300,0.25652
5/01/2018,802.640015,807.22998,813.909973,800.859985,1350000,0.5499
5/02/2018,804.059998,803.599976,808.090027,801.5,1660200,-0.1056
5/03/2018,800.380005,802.549988,803.539978,796.22998,1489200,0
5/04/2018,802.789978,805,806.5,799.669983,1258700,0.6808
5/06/2018,801.22998,806,808.5,800.710022,1213800,0.2053
5/07/2018,803.080017,804.080017,806.950012,800.51001,1099900,-0.1966
5/08/2018,800.710022,805.929993,805.940002,796.820007,1163100,-0.13875
5/09/2018,814.169983,803.929993,817.380005,802.23999,1496100,-0.121728571
5/10/2018,809.570007,814.169983,819.859985,807.369995,1721600,0.0094
5/11/2018,811.77002,811.960022,814.5,808.549988,907900,-0.1913
5/12/2018,804.080017,806.070007,806.559998,798.619995,1369000,0
5/13/2018,804.599976,807.450012,810.090027,802.320007,1111900,0
5/14/2018,806.840027,805.98999,813.48999,803.830017,1056400,-0.30038
5/15/2018,821.48999,814.210022,828.809998,813.330017,2289300,-0.266833333
5/16/2018,826.840027,822.880005,829.799988,822.880005,1500100,-0.2094
5/17/2018,821.630005,827.559998,828.469971,820.549988,1393900,0
5/20/2018,824.059998,820,824.289978,818.309998,1615800,0
5/21/2018,835.73999,830.090027,837.940002,829.039978,1447600,0.3487
5/22/2018,828.549988,838.5,838.5,825.299988,1890700,-0.10258
5/23/2018,822.099976,827.119995,827.710022,816.349976,1794900,0.190375
5/24/2018,817.349976,823.01001,826.580017,814.609985,2973500,0.159466667
5/25/2018,819.559998,829.940002,839,817,4354900,0
5/29/2018,809.900024,822.429993,822.630005,808,2242700,0.5574
5/30/2018,805.47998,810.869995,813.960022,798.26001,2355900,0.237075
5/31/2018,788.419983,806.76001,806.76001,785,2350700,0.098814286
6/01/2018,782.190002,784.5,790,778.630005,2175200,-0.08045
6/03/2018,781.099976,771.299988,788.47998,771,1970600,0
6/04/2018,802.030029,794.950012,805,792.900024,1992600,0.1858
6/05/2018,811.97998,802.030029,816.039978,799.619995,1769100,0.171433333
6/06/2018,805.590027,801.830017,811.710022,792.039978,3098500,0.096633333
6/07/2018,780.289978,810,810.059998,768.22998,5909600,0.125
6/08/2018,771.75,776.809998,777.289978,765.539978,3592600,-0.2027
6/09/2018,753.219971,771.76001,771.780029,743.590027,3688300,-0.023633333
6/11/2018,775.159973,765.469971,780.23999,765.219971,2943900,0.050575
6/12/2018,779.97998,770.419983,783.5,766.330017,1798400,-0.0421
6/13/2018,786.159973,782.5,788.900024,779.849976,1533700,-0.34
6/15/2018,775.969971,787.169983,791.289978,775.349976,1806300,0.252866667
6/16/2018,784.799988,778.099976,786.549988,776.299988,1630800,0
6/17/2018,785,788.98999,793.77002,783.73999,1394200,-0.5574
6/18/2018,779,789.52002,789.52002,772.650024,1313000,0
6/19/2018,780.22998,782.609985,782.900024,778.190002,613500,0.2285
6/20/2018,785.789978,778.349976,799.73999,778.099976,2575400,-0.071833333
6/21/2018,789.440002,788.380005,796.440002,785.340027,1562000,-0.103725
6/22/2018,775.880005,789.099976,791.51001,773.150024,2279100,0.045
6/23/2018,764.330017,778.549988,778.599976,753.359985,2867100,-0.3818
6/25/2018,764.460022,761.900024,770.5,759,1718800,-0.3389
6/27/2018,778.219971,770,780,766.969971,1688500,0.2787
6/28/2018,776.179993,780.190002,785.280029,773.320007,1734100,-0.2787
6/29/2018,791.469971,779.950012,792,773.530029,2029400,-0.296
6/30/2018,795.169983,792.950012,799,787.909973,1612500,0.0258
7/02/2018,809.450012,799.299988,809.950012,798.049988,1904500,-0.3818
7/03/2018,807.900024,804.820007,811.349976,804.530029,1628600,0.1806
7/04/2018,815.340027,812.390015,824.299988,811.940002,2128200,0.2023
7/05/2018,817.890015,815.919983,824.26001,812.780029,1799700,-0.324583333
7/07/2018,815.650024,817.359985,823,812,1769700,-0.175566667
7/08/2018,809.840027,818.309998,819.200012,808.119995,2598900,-0.1936
7/09/2018,812.5,809.280029,816.219971,804.5,1263600,-0.1806
7/10/2018,815.200012,813.369995,816.48999,811,1271900,0.1512
7/11/2018,812.200012,815.719971,815.719971,805.099976,1459600,-0.296
7/12/2018,809.679993,809.099976,811.070007,806.030029,1131600,-0.128
7/13/2018,807.799988,808.01001,810.969971,805.109985,765500,0
7/14/2018,809.929993,808.679993,816,805.799988,976000,0.267766667
7/15/2018,804.570007,813.330017,813.330017,802.440002,1214800,0.8126
7/16/2018,802.880005,802.330017,805.75,798.140015,1057400,-0.0172
7/17/2018,792.450012,803.210022,803.289978,789.619995,1735900,0.2209
7/18/2018,808.01001,800.619995,811.440002,796.890015,1959000,-0.0683
7/19/2018,807.77002,809.890015,813.429993,804.109985,1515300,0.267933333
7/20/2018,813.02002,807.5,813.73999,805.919983,1340500,-0.32985
7/21/2018,825.210022,814.98999,828.960022,811.5,2017100,0
7/22/2018,827.179993,826.369995,830.429993,821.619995,1408900,-0.2023
7/24/2018,826.01001,827.070007,829.409973,823.140015,1197400,-0.04046
7/26/2018,829.859985,826.619995,829.900024,821.469971,1325400,-0.5994
7/27/2018,829.530029,828.380005,830.380005,821.01001,1349500,-0.140175
7/29/2018,830.940002,831,834.650024,829.52002,1290200,-0.4215
7/30/2018,827.460022,830,830.179993,823.200012,1440900,-0.4404
8/01/2018,829.02002,829.799988,829.809998,824.080017,1027700,0.1438
8/02/2018,824.369995,829,833,823.960022,1070500,-0.24372
8/03/2018,828.169983,829.090027,829.23999,824.599976,1306200,-0.356533333
8/06/2018,844.429993,831.609985,845.539978,828.700012,2457400,-0.11988
8/07/2018,849.530029,846.97998,851.52002,842.280029,1688400,0.1702
8/08/2018,858.450012,853.549988,858.789978,849.73999,1655400,0
8/09/2018,856.97998,859.049988,861,850.52002,3493300,0.41915
8/10/2018,845.030029,859,867,841.900024,3752500,-0.166725
8/14/2018,823.830017,837.059998,837.22998,821.030029,3516900,-0.6249
8/15/2018,820.190002,819.5,823.070007,813.400024,2020200,-0.08895
8/16/2018,815.23999,824,824,812.25,2251000,0.098266667
8/17/2018,818.26001,815,824.559998,812.049988,1689200,0
8/18/2018,820.130005,823.130005,826.130005,819.349976,1528100,-0.5574
8/19/2018,821.619995,820.919983,822.390015,814.289978,1350900,0.0055
